,text,label,topics
1785,suggest criminal terrorist activity planned lot mosque unfair generalisation yeah instance put mosque suspicion terrorism monitor unnecessary hostile,1,"['http://dbpedia.org/resource/Mosque', 'http://dbpedia.org/resource/Mosque', 'http://dbpedia.org/resource/Terrorism']"
1786,islam never peaceful religion,0,[]
1787,islam racist religion promotes exclusion hatred,0,[]
1788,pick one say quran hate speech,0,['http://dbpedia.org/resource/Hate_speech']
1789,vast majority muslim actually want live life care others following sharia,1,['http://dbpedia.org/resource/Sharia']
1790,many country like france italy spain germany consider islam threat,1,['http://dbpedia.org/resource/Germany']
1791,alleged muslim commit lie muslim peaceful people democracy possible without,1,['http://dbpedia.org/resource/Democracy']
1792,muslim animal parisite welfare,0,[]
1793,matter long lived leave europe find better place,0,[]
1794,muslim already live many european country banned ban,1,[]
1795,already muslim living european country ban,1,[]
1796,true part eu treated fairly,1,[]
1797,muslim repulsive,0,[]
1798,need promote inclusion country already run muslim,0,[]
1799,crime muslim,0,[]
1800,islam place modern democratic state,0,[]
1801,think hateful islam teach peace harmony peace attitude something must actively put practice islam teach people created equal sound like peaceful bedrock,1,['http://dbpedia.org/resource/Bedrock']
1802,fucking muslim,0,[]
1803,muslim incompatible notion modern european,0,[]
1804,religion way peaceful,0,[]
1805,islam religion trying rule u time u promote inclusion le,1,[]
1806,never case religion like judaism sikhism hinduism would islam different,1,['http://dbpedia.org/resource/Hinduism']
1807,islam death cult every muslim terrorist,0,[]
1808,sure muslim threat country world,0,[]
1809,first time muslim nominated,1,[]
1810,obvious girl risk fgm parent muslim,0,[]
1811,muslim dishonest,0,[]
1812,society grow strong inclusion inclusion welcoming people belief like muslim first place,1,[]
1813,islam terrorism actually incompatible thing extremism exists exists every group,1,['http://dbpedia.org/resource/Terrorism']
1814,muslim nature unciviliesd,0,[]
1815,think muslim sick negative impact western society,0,[]
1816,care foundation islam disease virus spreading around world want spread uk,0,['http://dbpedia.org/resource/Virus']
1817,islam worst religion must banned,0,[]
1818,western society ca accept muslim,0,[]
1819,nothing jihadi,0,['http://dbpedia.org/resource/Jihadism']
1820,muslim people live family across country need target muslim,1,[]
1821,thing think disease allergy word mosque,1,"['http://dbpedia.org/resource/Allergy', 'http://dbpedia.org/resource/Mosque']"
1822,islam complete total false religion repressive ideology stifle freedom thought religion,0,[]
1823,nothing quran conflict western culture,1,[]
1824,halal meat cruelty slaughter animal abused worker kept squalid condition etc think sound like problem islam meat industry,1,"['http://dbpedia.org/resource/Halal', 'http://dbpedia.org/resource/Meat_industry']"
1825,ban muslim,0,[]
1826,haet muslim,0,[]
1827,muslim invading u say brother bunch criminal terrorist,0,[]
1828,muslim complete asshole,0,[]
1829,first time hearing think making muslim never contributed much,0,[]
1830,reason like muslim maybe different culture,1,[]
1831,islam death cult,0,[]
1832,muslim part western society long time even helped creating shaping make sense say incompatible society,1,[]
1833,many muslim live uk many proud religion suggest muslim problem untrue,1,[]
1834,every muslim potential terrorist though,0,[]
1835,fgm muslim practice cultural practice often tied religion way justify muslim practice practice muslim,1,[]
1836,muslim used quite lot scapegoat medium social issue,1,['http://dbpedia.org/resource/Scapegoat']
1837,bomber middle eastern muslim,0,['http://dbpedia.org/resource/Bomber']
1838,impression based idea muslim community wrong misinformed extremist often target also muslim vast majority muslim condemn,1,[]
1839,truly cared terrorist attack country would call prosecution perpetrator blame muslim,1,['http://dbpedia.org/resource/Terrorism']
1840,reasonable stance take muslim people faith indeed human dignity since human,1,[]
1841,true terrorism problem world muslim cause better aware difference religion extremism rather specifically,1,['http://dbpedia.org/resource/Terrorism']
1842,muslim cry wolf called islamophobia know anti muslim abuse thing past everyone afraid labelled racist offensive give muslim everything demand,0,"['http://dbpedia.org/resource/The_Boy_Who_Cried_Wolf', 'http://dbpedia.org/resource/Islamophobia']"
1843,welcome country point coming first place,1,[]
1844,simplistic inaccurate characterization islam muslim feel uncomfortable walking street britain fear attacked racist people,1,[]
1845,muslim bunch child molester,0,['http://dbpedia.org/resource/Child_sexual_abuse']
1846,muslim fuck forever,0,['http://dbpedia.org/resource/Fuck']
1847,opinion islam western civilization incompatible,1,[]
1848,muslim welcome obstacle success,0,[]
1849,know islam destructive violent religion inspires terrorism world,0,['http://dbpedia.org/resource/Terrorism']
1850,muslim inconvenient group excluded european country,0,[]
1851,quran advocate practice listed say,1,[]
1852,many muslim lawful citizen united state overwhelming majority muslim terrorist,1,[]
1853,would would book peace harmony,1,[]
1854,yes people muslim particular welcome,0,[]
1855,fact muslim commit crime always guilty,0,[]
1856,muslim care people wear want able follow religion without trouble hear,1,[]
1857,muslim welcome fact better position tolerant diverse society many country world opposed part society,1,[]
1858,claim islam peaceful without foundation according quran islam peaceful religion want understand really going world study quran spout hate speech,1,['http://dbpedia.org/resource/Hate_speech']
1859,saw article putting poster park telling people bring dog,0,['http://dbpedia.org/resource/Dog']
1860,totalitarian ideology hostile religion,0,['http://dbpedia.org/resource/Totalitarianism']
1861,allowing muslim government ruin country,0,[]
1862,islam terrorism dangerous ideology undermine fabric society lead new dark age,0,['http://dbpedia.org/resource/Terrorism']
1863,muslim friendly people make sense annoyed attack discriminatory people make religion,1,[]
1864,know muslim already living western world speak language celebrate festival moreover also preserve culture maybe could try make effort meet understand better,1,[]
1865,muslim great,1,[]
1866,many muslim uk vast majority extremist let alone terrorist,1,[]
1867,tolerant since going destroy culture,0,[]
1868,real question commit crime never known anyone social medium talk everyone ignores fact,0,[]
1869,stereotype west infidel muslim terrorist,0,"['http://dbpedia.org/resource/Stereotype', 'http://dbpedia.org/resource/Infidel']"
1870,many camel fucker country,0,['http://dbpedia.org/resource/Camel']
1871,living complex multifaceted world order understand one need part global community respect useful generalize way,1,[]
1872,bunch jihadis,0,[]
1873,europe civilized muslim ca stay,0,[]
1874,maybe 1 10 right represent british muslim even green lefty working class muslim lgbt young muslim,1,['http://dbpedia.org/resource/Working_class']
1875,religion cause death despair islam worst cruelest nothing trouble,0,[]
1876,fact large proportion muslim live peaceful british society alleged association islam terrorism groundless,1,['http://dbpedia.org/resource/Terrorism']
1877,muslim taking europe small part much bigger community,1,[]
1878,muslim school,1,[]
1879,incompetence islam crystal clear,0,[]
1880,islam totalitarian ideology example promotes death stoning blasphemy slavery,0,"['http://dbpedia.org/resource/Totalitarianism', 'http://dbpedia.org/resource/Stoning', 'http://dbpedia.org/resource/Blasphemy', 'http://dbpedia.org/resource/Slavery']"
1881,actually muslim respect law country sharia law fact two law country,1,['http://dbpedia.org/resource/Sharia']
1882,number lower muslim threaten civilised europe,0,[]
1883,islam degenerate dangerous ideology called terrorism,0,['http://dbpedia.org/resource/Terrorism']
1884,understand feeling fear often caused hate speech spewed medium need hate religion islam free open tolerant faith come country choose hate,1,['http://dbpedia.org/resource/Hate_speech']
1885,islam cult much cult major religion agree islam follow hating people wrong,1,[]
1886,vast majority muslim peaceful people would say thing,1,[]
1887,pick one thing angry would islam religion faith different,1,[]
1888,need understand islam world would better place without muslim killing raping child,0,[]
1889,death cult though,0,[]
1890,islam religion fight terrorism suggest muslim terrorist completely without foundation,1,['http://dbpedia.org/resource/Terrorism']
1891,skip part quran stated love enemy hate,1,[]
1892,muslim part european union entitled,1,['http://dbpedia.org/resource/European_Union']
1893,muslim welcome country islam banned,0,[]
1894,islam religion problem,1,[]
1895,muslim cry wolf called islamophobia know anti muslim abuse thing past everyone afraid labelled racist offensive give muslim everything demand,0,"['http://dbpedia.org/resource/The_Boy_Who_Cried_Wolf', 'http://dbpedia.org/resource/Islamophobia']"
1896,law say ca,0,[]
1897,fuck muslim,0,['http://dbpedia.org/resource/Fuck']
1898,sentiment common society despite lot people thinking intolerance dangerous spread around,1,[]
1899,going help muslim tomorrow,1,[]
1900,myth used promote hatred violence people religion,1,[]
1901,islam ideology violence oppression admit,0,[]
1902,happened rotherham rochdale grooming gang big problem,0,['http://dbpedia.org/resource/Rotherham']
1903,muslim fantastic,1,[]
1904,generalization incorrect one islam peaceful religion inclusion love,1,[]
1905,muslim known religiously discriminated vilified religion attitude must stopped replaced respect acceptance instead try,1,[]
1906,islam dangerous ideology people religion dangerous,0,[]
1907,everyone entitled opinion belief regardless religion,1,[]
